id,wgt,ethnicity,racegroup,state,gender,education,nativity1,nativity2,legality,income1,income2,age1,age2,reg,vote,voteres,party,partycloser1,partycloser2,favorbo,favordt,favorhc,contact1,contact2,e1,e2,e3,e4,e5,e6,i1,i2,i3,i4,mi1,mi2,mi3,mi4,mi5,mi6,mi7,mi8,mi9,ma1,ma2,ma3,ma4,ma5,ma6,ma7,identity
0600000365,262.7111132,(07) Japanese,(1) Asian American,HI               ,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,NA,(2) Closer to the Democratic party,(4) Very favorable,(3) Somewhat favorable,(3) Somewhat favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(4) Somewhat disagree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(5) American
0600000515,207.0343146,(07) Japanese,(1) Asian American,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,NA,NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(5) Some other candidate,(2) Republican,NA,NA,(3) Somewhat favorable,(3) Somewhat favorable,(2) Somewhat unfavorable,(2) No,(2) No,(3) Neither,(3) Neither,(4) Somewhat disagree,(4) Somewhat disagree,(2) Somewhat agree,(3) Neither,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,NA,(2) No,(2) No,(2) No,NA,(3) ANSWERFROM(RETHNIC) American
0650000126,262.7111132,(07) Japanese,(1) Asian American,HI               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,(2) Not registered,NA,NA,(2) Republican,NA,(2) Closer to the Democratic party,(3) Somewhat favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(2) No,(2) No,(3) Neither,(2) Somewhat agree,(3) Neither,(1) Strongly agree,(3) Neither,(3) Neither,(3) Neither,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(5) American
0600000158,269.39492,(07) Japanese,(1) Asian American,FL               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(2) Republican,NA,NA,(1) Very unfavorable,(4) Very favorable,(1) Very unfavorable,(1) Yes,(1) Yes,(4) Somewhat disagree,(2) Somewhat agree,(4) Somewhat disagree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(2) Somewhat agree,(3) Neither,(3) Neither,(3) Neither,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,NA,(5) American
0650000341,459.1064259,(07) Japanese,(1) Asian American,CA               ,(2) Female,(3) High school degree/GED,NA,NA,NA,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(1) Yes,(2) Somewhat agree,(3) Neither,(4) Somewhat disagree,(2) Somewhat agree,(3) Neither,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(3) ANSWERFROM(RETHNIC) American
0650000144,207.0343146,(07) Japanese,(1) Asian American,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(7) $250,000 and over",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(5) Some other candidate,(1) Democrat,NA,(1) Closer to the Republican Party,(4) Very favorable,(4) Very favorable,(1) Very unfavorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(4) Somewhat disagree,(2) Somewhat agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,NA,(3) ANSWERFROM(RETHNIC) American
0600000133,422.2544213,(07) Japanese,(1) Asian American,NY               ,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,NA,(2) Closer to the Democratic party,(3) Somewhat favorable,(3) Somewhat favorable,(3) Somewhat favorable,(2) No,(2) No,(4) Somewhat disagree,(3) Neither,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(4) Somewhat disagree,(4) Somewhat disagree,(2) Somewhat agree,(2) Somewhat agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(3) ANSWERFROM(RETHNIC) American
0600000277,262.7111132,(07) Japanese,(1) Asian American,HI               ,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(4) Somewhat disagree,(2) Somewhat agree,(2) Somewhat agree,(3) Neither,(2) Somewhat agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(3) ANSWERFROM(RETHNIC) American
0600000422,321.3388605,(07) Japanese,(1) Asian American,HI               ,(1) Male,(3) High school degree/GED,NA,NA,NA,"(7) $250,000 and over",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(2) Republican,NA,NA,(1) Very unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(1) Yes,(2) No,(4) Somewhat disagree,(2) Somewhat agree,(5) Strongly disagree,(2) Somewhat agree,(2) Somewhat agree,(3) Neither,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,NA,(2) ANSWERFROM(RETHNIC)
0600000108,195.1126052,(07) Japanese,(1) Asian American,HI               ,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,(2) Not registered,NA,NA,(1) Democrat,NA,NA,(4) Very favorable,(3) Somewhat favorable,(4) Very favorable,(1) Yes,NA,(4) Somewhat disagree,NA,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,NA,NA,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,NA,(3) ANSWERFROM(RETHNIC) American
0600000502,262.7111132,(07) Japanese,(1) Asian American,HI               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,NA,(3) ANSWERFROM(RETHNIC) American
0800000225,207.0343146,(07) Japanese,(1) Asian American,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,NA,"(2) $50,000 to $100,000",(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(3) Independent,NA,NA,(3) Somewhat favorable,(5) No opinion,(3) Somewhat favorable,(2) No,(2) No,(3) Neither,(3) Neither,(2) Somewhat agree,(3) Neither,(3) Neither,(3) Neither,(2) Somewhat agree,(3) Neither,(3) Neither,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(5) American
0650000065,447.5794498,(07) Japanese,(1) Asian American,CA               ,(1) Male,(6) Graduate or Professional degree,(10) Japan,NA,(3) Green card,NA,NA,(2) 35 or above,NA,NA,NA,NA,(2) Republican,(2) Closer to the Democratic party,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,NA,NA,(2) Somewhat agree,(3) Neither,(4) Somewhat disagree,(2) Somewhat agree,(4) Somewhat disagree,(2) Somewhat agree,(4) Somewhat disagree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(2) ANSWERFROM(RETHNIC)
0600000459,195.1126052,(07) Japanese,(1) Asian American,HI               ,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,(2) Not registered,NA,NA,(3) Independent,(3) Closer to neither party,NA,(3) Somewhat favorable,(3) Somewhat favorable,(3) Somewhat favorable,(2) No,(2) No,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(4) Somewhat disagree,(5) Strongly disagree,(1) Strongly agree,(1) Yes,(2) No,(2) No,NA,(2) No,(2) No,(1) Yes,NA,NA,(1) Yes,(2) No,(2) No,(1) Yes,NA,(2) No,NA,(5) American
0600000184,935.3715824,(07) Japanese,(1) Asian American,HI               ,(2) Female,(3) High school degree/GED,(10) Japan,NA,(1) U.S. Citizen,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,(2) Not registered,NA,NA,(3) Independent,(3) Closer to neither party,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(3) Neither,(3) Neither,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(3) Neither,(2) Somewhat agree,(3) Neither,NA,(1) Strongly agree,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,NA,(2) ANSWERFROM(RETHNIC)
0600000478,421.8063689,(07) Japanese,(1) Asian American,HI               ,(1) Male,(5) College degree or Bachelor's degree,(10) Japan,NA,(3) Green card,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,NA,NA,NA,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,NA,NA,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(4) Somewhat disagree,(2) Somewhat agree,(2) Somewhat agree,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(2) ANSWERFROM(RETHNIC)
0650000112,207.0343146,(07) Japanese,(9) Multiracial American,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0650000221,670.477375,(07) Japanese,(1) Asian American,[MASKED BY ICPSR],(1) Male,(3) High school degree/GED,NA,NA,NA,"(2) $20,000 to $50,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,NA,(7) None of these
0600000322,407.712179,(07) Japanese,(1) Asian American,CA               ,(1) Male,(1) No schooling completed,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(2) Republican,NA,NA,(3) Somewhat favorable,(3) Somewhat favorable,(2) Somewhat unfavorable,(2) No,(2) No,(4) Somewhat disagree,NA,NA,(2) Somewhat agree,(2) Somewhat agree,NA,(2) Somewhat agree,NA,NA,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,NA,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(5) American
0600000154,992.5243644,(07) Japanese,(1) Asian American,CA               ,(2) Female,(3) High school degree/GED,(10) Japan,NA,(3) Green card,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,NA,NA,NA,(2) Republican,(2) Closer to the Democratic party,NA,(3) Somewhat favorable,(5) No opinion,(2) Somewhat unfavorable,NA,NA,(2) Somewhat agree,(5) Strongly disagree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(4) Somewhat disagree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(2) ANSWERFROM(RETHNIC)
0600000425,207.0343146,(07) Japanese,(1) Asian American,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(3) Somewhat favorable,(3) Somewhat favorable,(1) Yes,(2) No,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(5) Strongly disagree,(2) Somewhat agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(3) ANSWERFROM(RETHNIC) American
0600000252,447.5794498,(07) Japanese,(1) Asian American,CA               ,(1) Male,(6) Graduate or Professional degree,(10) Japan,NA,(3) Green card,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,NA,NA,NA,(1) Democrat,NA,NA,(4) Very favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,NA,NA,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(2) Somewhat agree,(3) Neither,(3) Neither,(3) Neither,(2) Somewhat agree,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(2) ANSWERFROM(RETHNIC)
0650000319,450.0237706,(07) Japanese,(1) Asian American,CO               ,(1) Male,(6) Graduate or Professional degree,(10) Japan,NA,(1) U.S. Citizen,NA,"(1) Less than $50,000",(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(5) Strongly disagree,(5) Strongly disagree,(1) Strongly agree,(2) Somewhat agree,(3) Neither,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,NA,(3) ANSWERFROM(RETHNIC) American
0650000029,922.0618129,(07) Japanese,(1) Asian American,FL               ,(1) Male,(6) Graduate or Professional degree,(10) Japan,NA,(1) U.S. Citizen,"(3) $50,000 to $75,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,NA,(2) Closer to the Democratic party,(4) Very favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(2) No,(2) No,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(3) Neither,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(5) American
0600000276,992.5243644,(07) Japanese,(1) Asian American,CA               ,(2) Female,(3) High school degree/GED,(10) Japan,NA,(3) Green card,"(1) Up to $20,000",NA,(2) 35 or above,NA,NA,NA,NA,(1) Democrat,NA,NA,(3) Somewhat favorable,(3) Somewhat favorable,(3) Somewhat favorable,NA,NA,(1) Strongly agree,(3) Neither,(3) Neither,(1) Strongly agree,(3) Neither,(1) Strongly agree,(3) Neither,(3) Neither,(3) Neither,(3) Neither,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(2) ANSWERFROM(RETHNIC)
0600000471,602.6473553,(07) Japanese,(1) Asian American,CA               ,(2) Female,"(4) Some college, but no degree",(10) Japan,NA,(1) U.S. Citizen,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(5) Some other candidate,(2) Republican,NA,NA,(4) Very favorable,(1) Very unfavorable,(1) Very unfavorable,(1) Yes,(2) No,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(3) Neither,(3) Neither,(3) Neither,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,NA,NA,(2) No,NA,(2) No,(2) No,(2) No,NA,(5) American
0600000235,278.7632055,(07) Japanese,(1) Asian American,CA               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,NA,(3) ANSWERFROM(RETHNIC) American
0600000268,723.7714783,(07) Japanese,(1) Asian American,TX               ,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(5) $100,000 to $125,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(2) No,(2) No,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(1) Asian American
0600000189,262.7111132,(07) Japanese,(1) Asian American,HI               ,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(1) Yes,(4) Somewhat disagree,NA,(1) Strongly agree,NA,(2) Somewhat agree,(3) Neither,(1) Strongly agree,NA,NA,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(2) ANSWERFROM(RETHNIC)
0650000304,207.0343146,(07) Japanese,(1) Asian American,CA               ,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,NA,(3) ANSWERFROM(RETHNIC) American
0650000097,159.1796038,(07) Japanese,(1) Asian American,IL               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,NA,"(2) $50,000 to $100,000",(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(5) Some other candidate,(1) Democrat,NA,(1) Closer to the Republican Party,(2) Somewhat unfavorable,(2) Somewhat unfavorable,(1) Very unfavorable,(1) Yes,(2) No,(4) Somewhat disagree,(5) Strongly disagree,(2) Somewhat agree,(4) Somewhat disagree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,NA,(5) American
0600000437,207.0343146,(07) Japanese,(1) Asian American,CA               ,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(4) Jill Stein,(2) Republican,NA,NA,(4) Very favorable,(2) Somewhat unfavorable,(2) Somewhat unfavorable,(2) No,(2) No,(4) Somewhat disagree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(2) ANSWERFROM(RETHNIC)
0600000538,207.0343146,(07) Japanese,(1) Asian American,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,(2) Closer to the Democratic party,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(5) Strongly disagree,(2) Somewhat agree,(5) Strongly disagree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(2) Somewhat agree,(4) Somewhat disagree,(5) Strongly disagree,(5) Strongly disagree,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(3) ANSWERFROM(RETHNIC) American
0600000387,567.9449599,(07) Japanese,(1) Asian American,HI               ,(2) Female,(5) College degree or Bachelor's degree,(10) Japan,NA,(1) U.S. Citizen,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,(2) Not registered,NA,NA,(1) Democrat,NA,NA,(4) Very favorable,(3) Somewhat favorable,(3) Somewhat favorable,(2) No,(2) No,(1) Strongly agree,(3) Neither,(2) Somewhat agree,(4) Somewhat disagree,(3) Neither,(1) Strongly agree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(2) ANSWERFROM(RETHNIC)
0650000174,327.7820461,(07) Japanese,(1) Asian American,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(1) Below age 35,(2) 25 to 34,"(1) Yes, registered",(1) Yes,NA,(2) Republican,NA,NA,(2) Somewhat unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(1) Yes,(2) No,(5) Strongly disagree,(4) Somewhat disagree,(5) Strongly disagree,(4) Somewhat disagree,(5) Strongly disagree,(5) Strongly disagree,(2) Somewhat agree,(3) Neither,(3) Neither,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,(5) American
