"year","case_id","weight","weight_cumulative","state","st","cd","dist","dist_up","cong","cong_up","zipcode","county_fips","tookpost","weight_post","rvweight","rvweight_post","starttime","age","gender","party","race","familyincome","college_grad_prob","married_prob","pid3","pid3_leaner","pid7","ideo5","birthyr","race0","hispanic","educ","faminc","marstat","economy_retro","newsint","approval_pres","approval_rep","approval_sen1","approval_sen2","approval_gov","intent_pres_08","intent_pres_12","intent_pres_16","voted_pres_08","voted_pres_12","voted_pres_16","vv_regstatus","vv_party_gen","vv_party_prm","vv_turnout_gvm","vv_turnout_pvm","intent_rep","intent_rep_party","voted_rep","voted_rep_party","intent_gov","intent_gov_party","voted_gov","voted_gov_party","intent_sen","intent_sen_party","voted_sen","voted_sen_party","intent_rep_chosen","intent_sen_chosen","intent_gov_chosen","voted_rep_chosen","voted_sen_chosen","voted_gov_chosen","rep_current","rep_icpsr","sen1_current","sen1_icpsr","sen2_current","sen2_icpsr","gov_current"
2016,304639439,3.90068909361602,1.98053563886386,"North Carolina","NC","NC-6",6,6,114,115,27215,37001,"Took Post-Election Survey",4.29751668212083,NA,NA,"19oct2016 15:20:07",50,"M","DEM","B",NA,0,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1966,"Black","No","High School Graduate","Prefer not to say","Divorced","Gotten Much Better","Most Of The Time","Strongly Approve","Never Heard / Not Sure","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","Pete Glidewell (D)","Deborah K. Ross (D)","Roy Cooper (D)","Pete Glidewell (D)","Deborah K. Ross (D)","Roy Cooper (D)","Mark Walker (R)",21543,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304642342,4.61319474569419,2.34230321453204,"North Carolina","NC","NC-4",4,4,114,115,27616,37183,"Took Post-Election Survey",5.40870365185795,NA,NA,"19oct2016 15:37:10",28,"M","NPA","C",65000,0,0,"Independent","Democrat (Including Leaners)","Lean Democrat","Moderate",1988,"White","No","2-Year","60k - 70k","Single / Never Married","Gotten Better / Somewhat Better","Some Of The Time","Strongly Approve","Never Heard / Not Sure","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","No Party Affiliation","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","David Price (D)","Deborah K. Ross (D)","Roy Cooper (D)","David Price (D)","Deborah K. Ross (D)","Roy Cooper (D)","David Price (D)",15438,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304648136,0.574251240661032,0.29157028937588,"North Carolina","NC","NC-10",10,10,114,115,28114,37161,"Took Post-Election Survey",0.496057615128016,NA,NA,"19oct2016 16:30:00",38,"F","REP","H",55000,0,0,"Republican","Republican (Including Leaners)","Not Very Strong Republican","Liberal",1978,"Hispanic","","Some College","50k - 60k","Single / Never Married","Stayed About The Same","Most Of The Time","Approve / Somewhat Approve","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"",NA,"","Other / Someone Else","Active","Republican Party","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","","","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","","","","Andy Millard (D)","Deborah K. Ross (D)","Roy Cooper (D)","Patrick McHenry (R)",20522,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304648147,0.399797179200885,0.202992995012214,"North Carolina","NC","NC-1",1,2,114,115,27804,37127,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 16:30:27",46,"F","NPA","B",NA,0,1,"Independent","Independent (Excluding Leaners)","Independent","Conservative",1970,"Black","No","2-Year","Prefer not to say","Married","Stayed About The Same","Some Of The Time","Disapprove / Somewhat Disapprove","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Approve / Somewhat Approve",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","No One","","","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Democrat / Candidate 1]","Democratic","","","","Deborah K. Ross (D)","Pat McCrory (R)","","","Pat McCrory (R)","G. K. Butterfield (D)",20340,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304648724,0.26947781185715,0.136824647506417,"North Carolina","NC","NC-2",2,2,114,115,27501,37085,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 16:51:34",57,"F","DEM","B",5000,0,0,"Democrat","Democrat (Including Leaners)","Not Very Strong Democrat","Moderate",1959,"Black","No","2-Year","Less than 10k","Divorced","Stayed About The Same","Some Of The Time","Strongly Approve","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","","John P. McNeil (D)","Deborah K. Ross (D)","Roy Cooper (D)","","","Roy Cooper (D)","Renee Ellmers (R)",21159,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304648814,0.242501790675217,0.123127844181844,"North Carolina","NC","NC-12",12,12,114,115,28269,37119,"Took Post-Election Survey",0.292330039187105,NA,NA,"19oct2016 16:54:06",46,"F","NPA","A",90000,1,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Very Conservative",1970,"Asian","No","Post-Grad","80k - 100k","Married","Gotten Better / Somewhat Better","Only Now And Then","Strongly Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","","Alma Adams (D)","Deborah K. Ross (D)","Roy Cooper (D)","","","Roy Cooper (D)","Alma Adams (D)",21545,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304654683,1.63027728224826,0.82775688634277,"North Carolina","NC","NC-6",6,6,114,115,27574,37145,"Took Post-Election Survey",1.57434957937602,NA,NA,"19oct2016 18:37:34",37,"M","DEM","C",45000,0,1,"Independent","Independent (Excluding Leaners)","Independent","Moderate",1979,"White","No","Some College","40k - 50k","Married","Gotten Much Worse","Only Now And Then","Strongly Disapprove","Strongly Approve","Strongly Approve","Strongly Approve","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Mark Walker (R)","Richard Burr (R)","Pat McCrory (R)","Mark Walker (R)","Richard Burr (R)","Pat McCrory (R)","Mark Walker (R)",21543,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304662909,0.241633515992131,0.122686986448017,"North Carolina","NC","NC-4",4,4,114,115,27516,37135,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 21:21:04",27,"M","NPA","C",150000,1,0,"Republican","Republican (Including Leaners)","Not Very Strong Republican","Moderate",1989,"White","No","4-Year","150k+","Single / Never Married","Stayed About The Same","Only Now And Then","Approve / Somewhat Approve","Disapprove / Somewhat Disapprove","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve",NA,NA,"Hillary Clinton (Democrat)",NA,"Mitt Romney","","Active","No Party Affiliation","No Record Of Party Registration","Voted","No Record Of Voting","I'm Not Sure","","","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","","","","Richard Burr (R)","Pat McCrory (R)","","","Pat McCrory (R)","David Price (D)",15438,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304672694,0.998340087988073,0.506897134458341,"North Carolina","NC","NC-5",5,5,114,115,27104,37067,"Took Post-Election Survey",0.887177648265115,NA,NA,"19oct2016 23:28:03",65,"M","NPA","C",NA,1,1,"Republican","Republican (Including Leaners)","Strong Republican","Conservative",1951,"White","No","4-Year","Prefer not to say","Married","Stayed About The Same","Most Of The Time","Strongly Disapprove","Strongly Approve","Strongly Approve","Approve / Somewhat Approve","Strongly Approve",NA,NA,"I'm Not Sure",NA,"Mitt Romney","Donald Trump","Active","No Party Affiliation","Republican Party","Voted","Voted","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Virginia Foxx (R)","Richard Burr (R)","Pat McCrory (R)","Virginia Foxx (R)","Richard Burr (R)","Pat McCrory (R)","Virginia Foxx (R)",20521,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304672840,0.672917460143264,0.341667069546425,"North Carolina","NC","NC-5",5,5,114,115,27050,37067,"Took Post-Election Survey",0.597989940451603,NA,NA,"20oct2016 05:50:11",69,"M","REP","C",45000,1,1,"Independent","Independent (Excluding Leaners)","Independent","Moderate",1947,"White","No","4-Year","40k - 50k","Married","Gotten Worse / Somewhat Worse","Most Of The Time","Strongly Disapprove","Strongly Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Republican Party","Republican Party","Voted","Voted","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Virginia Foxx (R)","Richard Burr (R)","Pat McCrory (R)","Virginia Foxx (R)","Richard Burr (R)","Pat McCrory (R)","Virginia Foxx (R)",20521,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304672888,1.7880499309481,0.907864361224422,"North Carolina","NC","NC-7",7,8,114,115,28376,37093,"Took Post-Election Survey",1.49597982553383,NA,NA,"20oct2016 05:27:15",68,"M","DEM","C",135000,0,1,"Independent","Republican (Including Leaners)","Lean Republican","Conservative",1948,"White","No","High School Graduate","120k - 150k","Married","Gotten Worse / Somewhat Worse","Most Of The Time","Strongly Disapprove","","Strongly Approve","Approve / Somewhat Approve","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Richard Hudson (R)","Richard Burr (R)","Pat McCrory (R)","Richard Hudson (R)","Richard Burr (R)","Pat McCrory (R)","David Rouzer (R)",21544,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304672895,0.74568192093533,0.378612492363449,"North Carolina","NC","NC-5",5,5,114,115,27011,37197,"Took Post-Election Survey",0.533882962352718,NA,NA,"21oct2016 16:58:13",62,"M","NPA","C",75000,0,1,"Independent","Independent (Excluding Leaners)","Independent","Conservative",1954,"White","No","2-Year","70k - 80k","Married","Not Sure","Some Of The Time","Strongly Disapprove","Approve / Somewhat Approve","Never Heard / Not Sure","Approve / Somewhat Approve","Never Heard / Not Sure",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","No Party Affiliation","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Virginia Foxx (R)","Richard Burr (R)","","Virginia Foxx (R)","Richard Burr (R)","Roy Cooper (D)","Virginia Foxx (R)",20521,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304673395,0.241777999988457,0.122760346743365,"North Carolina","NC","NC-1",1,7,114,115,28333,37191,"Took Post-Election Survey",0.21830977728721,NA,NA,"20oct2016 04:09:51",69,"M","NPA","C",NA,0,1,"Other","Republican (Including Leaners)","Lean Republican","Conservative",1947,"White","No","Some College","Prefer not to say","Married","Gotten Much Worse","Most Of The Time","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","David Rouzer (R)","Richard Burr (R)","Pat McCrory (R)","David Rouzer (R)","Richard Burr (R)","Pat McCrory (R)","G. K. Butterfield (D)",20340,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304673607,0.515951250063341,0.261969055759715,"North Carolina","NC","NC-13",13,2,114,115,27597,37183,"Took Post-Election Survey",0.380415597242691,NA,NA,"21oct2016 11:35:39",72,"M","DEM","C",75000,1,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1944,"White","No","4-Year","70k - 80k","Married","Stayed About The Same","Most Of The Time","Approve / Somewhat Approve","Never Heard / Not Sure","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","","","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","","","","John P. McNeil (D)","Deborah K. Ross (D)","Roy Cooper (D)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304673673,1.52041965360974,0.771977780780178,"North Carolina","NC","NC-6",6,6,114,115,27302,37001,"Took Post-Election Survey",1.36857912347448,NA,NA,"20oct2016 09:32:54",62,"M","NPA","C",150000,1,1,"Republican","Republican (Including Leaners)","Not Very Strong Republican","Moderate",1954,"White","No","4-Year","150k+","Married","Gotten Worse / Somewhat Worse","Most Of The Time","Strongly Disapprove","Never Heard / Not Sure","Strongly Approve","Approve / Somewhat Approve","Approve / Somewhat Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","No Party Affiliation","Republican Party","Voted","Voted","[Republican / Candidate 2]","Republican","Other","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Mark Walker (R)","Richard Burr (R)","Pat McCrory (R)","","Richard Burr (R)","Pat McCrory (R)","Mark Walker (R)",21543,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304674078,0.690340577685454,0.350513482168466,"North Carolina","NC","NC-10",10,10,114,115,28722,37149,"Took Post-Election Survey",0.508994450791302,NA,NA,"20oct2016 05:03:55",75,"M","REP","C",90000,1,1,"Independent","Democrat (Including Leaners)","Lean Democrat","Moderate",1941,"White","No","4-Year","80k - 100k","Married","Gotten Better / Somewhat Better","Most Of The Time","Strongly Approve","Strongly Disapprove","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","Andy Millard (D)","Deborah K. Ross (D)","Roy Cooper (D)","Andy Millard (D)","Deborah K. Ross (D)","Roy Cooper (D)","Patrick McHenry (R)",20522,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304674163,0.690340577685454,0.350513482168466,"North Carolina","NC","NC-7",7,7,114,115,28451,37019,"Took Post-Election Survey",0.508994450791302,NA,NA,"20oct2016 13:30:50",69,"M","DEM","C",135000,1,1,"Democrat","Democrat (Including Leaners)","Not Very Strong Democrat","Moderate",1947,"White","No","4-Year","120k - 150k","Married","Gotten Better / Somewhat Better","Most Of The Time","Disapprove / Somewhat Disapprove","Strongly Disapprove","Disapprove / Somewhat Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","Democratic Party","Voted","Voted","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","J. Wesley Casteen (D)","Deborah K. Ross (D)","Roy Cooper (D)","J. Wesley Casteen (D)","Deborah K. Ross (D)","Roy Cooper (D)","David Rouzer (R)",21544,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
